order_id,user_id,product_id,order_date,qty,price,total_price
107268,1103,178,2023-02-26 07:43:33,1,50.08,50.08
107269,2839,148,2024-06-28 00:21:35,2,115.9,231.8
107270,2352,424,2024-06-08 13:05:17,1,22.97,22.97
107271,1404,227,2025-01-17 17:02:59,2,49.54,99.08
107272,2178,351,2023-02-26 04:54:17,1,41.57,41.57
107273,2644,186,2023-11-30 00:38:29,1,41.36,41.36
107274,1300,415,2023-11-19 03:04:02,1,46.3,46.3
107275,1723,294,2022-11-30 08:43:05,1,28.17,28.17
107276,2606,470,2025-03-10 07:22:24,1,323.76,323.76
107277,899,429,2022-06-21 21:40:20,2,10.6,21.2
107278,1207,41,2024-06-26 13:33:12,1,7.6,7.6
107279,1536,393,2022-03-01 06:33:53,1,22.48,22.48
107280,78,500,2023-06-30 11:54:13,1,26.54,26.54
107281,2832,393,2023-11-12 06:01:01,1,36.9,36.9
107282,2722,191,2024-07-07 18:42:39,1,30.01,30.01
107283,1533,79,2023-04-02 06:51:14,1,70.2,70.2
107284,238,205,2023-12-29 05:34:11,1,15.95,15.95
107285,1158,384,2025-06-06 15:17:50,2,411.11,822.22
107286,1997,278,2022-10-14 21:53:23,1,18.79,18.79
107287,1216,272,2025-04-08 07:42:18,1,20.8,20.8
107288,278,32,2025-07-26 05:57:05,1,81.4,81.4
107289,524,450,2024-05-17 12:57:32,2,27.36,54.72
107290,180,474,2024-07-07 04:43:58,1,26.9,26.9
107291,123,142,2025-06-23 20:15:57,3,23.47,70.41
107292,1270,251,2022-12-09 15:23:55,1,20.14,20.14
107293,1758,294,2025-06-27 19:20:42,1,154.95,154.95
107294,1095,98,2025-01-25 08:46:33,1,188.29,188.29
107295,480,136,2023-05-25 13:48:50,3,178.24,534.72
107296,1798,484,2023-05-04 06:27:44,1,58.96,58.96
107297,2132,277,2024-07-10 17:38:32,1,176.73,176.73
107298,2613,312,2025-07-06 03:06:56,2,15.08,30.16
107299,2667,302,2024-10-21 04:10:24,1,9.99,9.99
107300,2405,43,2022-08-07 06:41:25,1,321.22,321.22
107301,816,120,2023-06-23 10:17:38,1,60.51,60.51
107302,2695,220,2022-10-27 08:38:47,1,61.62,61.62
107303,443,46,2022-12-08 02:28:35,1,42.76,42.76
107304,2571,236,2023-12-16 00:10:54,5,43.57,217.85
107305,143,48,2025-01-22 14:26:52,1,25.64,25.64
107306,192,198,2025-05-18 07:03:13,1,24.36,24.36
107307,1411,84,2022-02-13 00:40:16,1,279.96,279.96
107308,378,31,2023-04-17 00:02:05,1,126.18,126.18
107309,2629,161,2022-08-02 01:35:09,1,10.34,10.34
107310,535,428,2025-05-05 04:23:23,4,575.46,2301.84
107311,1717,71,2022-11-21 17:06:15,1,22.73,22.73
107312,1033,8,2024-08-15 15:53:44,1,16.4,16.4
107313,1411,457,2024-10-04 15:27:52,1,10.56,10.56
107314,2141,386,2024-05-30 07:16:53,2,71.55,143.1
107315,1990,401,2022-06-16 06:01:54,1,18.23,18.23
107316,2577,52,2023-07-16 11:04:44,1,27.26,27.26
107317,1178,45,2025-06-30 03:45:28,5,50.45,252.25
107318,405,293,2023-12-26 17:53:01,1,94.24,94.24
107319,2888,426,2023-09-18 02:06:01,3,255.8,767.4
107320,1173,300,2023-10-14 01:57:24,1,67.35,67.35
107321,889,465,2024-08-15 15:52:45,1,69.5,69.5
107322,422,373,2023-12-28 04:05:47,5,25.59,127.95
107323,1642,38,2024-07-22 03:08:56,1,23.51,23.51
107324,472,355,2024-10-15 10:05:29,1,16.28,16.28
107325,2941,380,2023-12-18 08:07:35,2,60.47,120.94
107326,547,495,2023-12-08 23:21:48,1,17.12,17.12
107327,631,231,2023-01-21 05:51:02,2,76.67,153.34
107328,1038,478,2022-07-08 15:47:05,1,106.6,106.6
107329,2826,262,2024-05-09 04:19:15,4,30.76,123.04
107330,1830,68,2025-06-22 14:11:32,1,12.49,12.49
107331,364,179,2023-11-20 18:40:16,5,30.71,153.55
107332,2167,357,2024-01-14 23:45:56,2,16.94,33.88
107333,546,419,2024-05-12 14:30:25,5,36.56,182.8
107334,2570,186,2022-05-25 17:19:29,2,287.56,575.12
107335,634,441,2023-12-14 13:03:03,2,17.24,34.48
107336,1937,201,2023-06-16 08:27:24,1,50.28,50.28
107337,1681,390,2024-09-22 19:41:50,1,47.9,47.9
107338,963,13,2022-05-04 06:14:32,1,307.92,307.92
107339,883,443,2024-12-17 15:52:17,1,23.59,23.59
107340,2828,214,2022-03-13 10:25:04,1,41.24,41.24
107341,871,220,2023-03-24 06:08:52,1,79.05,79.05
107342,516,286,2023-10-11 21:13:01,1,50.17,50.17
107343,2986,244,2023-12-26 07:37:16,1,124.24,124.24
107344,1421,356,2024-03-13 21:55:09,1,102.86,102.86
107345,866,258,2023-01-16 07:12:03,5,15.56,77.8
107346,2154,58,2022-06-05 00:06:15,1,8.71,8.71
107347,1109,36,2023-10-29 03:26:41,1,61.98,61.98
107348,214,328,2022-06-27 17:22:21,1,23.89,23.89
107349,2898,429,2022-09-27 04:48:48,1,48.0,48.0
107350,2245,490,2022-04-20 23:19:45,1,26.04,26.04
107351,19,498,2022-11-12 08:34:18,1,68.15,68.15
107352,642,393,2025-03-26 07:39:56,1,471.19,471.19
107353,1105,382,2022-02-26 13:24:30,1,84.73,84.73
107354,330,193,2022-09-03 19:40:58,2,232.04,464.08
107355,866,333,2024-04-08 19:52:42,1,7.92,7.92
107356,774,50,2022-08-01 13:00:40,1,102.42,102.42
107357,392,463,2022-04-23 02:58:34,1,42.27,42.27
107358,637,32,2022-11-18 04:40:22,1,359.55,359.55
107359,2355,98,2024-12-10 17:28:26,1,20.49,20.49
107360,2943,43,2023-06-06 20:42:43,1,47.27,47.27
107361,2700,381,2024-05-05 18:49:28,4,128.32,513.28
107362,2889,351,2022-02-20 09:04:14,1,29.99,29.99
107363,1026,334,2022-08-31 06:29:32,1,29.87,29.87
107364,2568,310,2022-12-18 02:30:45,1,560.05,560.05
107365,1675,47,2023-05-08 20:43:27,1,130.94,130.94
107366,2684,270,2024-09-09 12:41:11,1,378.96,378.96
107367,740,432,2023-11-19 06:16:52,1,34.0,34.0
107368,1546,311,2022-02-26 21:40:09,2,100.02,200.04
107369,469,413,2023-03-12 19:51:29,1,27.69,27.69
107370,2260,431,2022-08-24 02:07:56,1,139.7,139.7
107371,1136,63,2022-11-09 18:02:50,2,11.98,23.96
107372,1032,19,2024-05-02 09:50:52,1,617.02,617.02
107373,2852,347,2024-05-03 15:45:44,1,38.38,38.38
107374,2525,393,2023-12-28 07:17:08,2,110.23,220.46
107375,874,101,2024-06-04 03:10:06,1,168.34,168.34
107376,460,37,2024-11-01 18:58:59,1,55.37,55.37
107377,2301,107,2023-04-06 09:53:01,1,17.29,17.29
107378,1550,92,2024-03-12 01:50:04,2,9.52,19.04
107379,752,308,2023-03-26 15:03:42,1,54.29,54.29
107380,1462,185,2023-03-01 07:48:07,1,219.8,219.8
107381,1778,216,2023-05-24 16:29:37,4,36.74,146.96
107382,854,28,2023-11-25 03:25:38,2,41.3,82.6
107383,2284,36,2022-12-17 11:26:29,2,236.77,473.54
107384,1330,372,2023-02-06 15:06:58,1,62.93,62.93
107385,478,320,2024-09-02 17:39:22,1,42.62,42.62
107386,2727,18,2023-04-07 04:21:31,1,16.81,16.81
107387,2264,345,2024-02-27 16:04:16,1,101.43,101.43
107388,2903,419,2024-06-18 08:49:42,5,82.48,412.4
107389,135,196,2022-01-11 08:30:14,1,25.23,25.23
107390,2953,78,2024-02-13 22:44:40,2,92.69,185.38
107391,1153,167,2022-08-30 19:01:03,2,44.02,88.04
107392,410,90,2023-10-09 04:20:59,1,23.88,23.88
107393,1446,264,2024-12-04 09:23:32,1,2.38,2.38
107394,1318,472,2022-01-30 10:21:15,1,11.14,11.14
107395,1270,208,2023-06-24 14:07:19,2,79.72,159.44
107396,1580,212,2022-12-24 11:23:56,1,77.97,77.97
107397,86,271,2025-02-26 03:23:45,3,128.36,385.08
107398,2604,263,2022-12-10 15:42:44,1,42.42,42.42
107399,1866,273,2023-03-08 08:36:57,1,42.18,42.18
107400,1470,342,2022-01-28 19:08:27,4,22.18,88.72
107401,378,214,2022-07-02 13:18:48,1,58.79,58.79
107402,1681,374,2022-12-03 02:44:31,2,186.33,372.66
107403,1075,64,2022-03-29 21:55:31,1,23.46,23.46
107404,242,12,2024-03-09 05:27:59,1,51.5,51.5
107405,920,210,2023-03-02 19:58:14,1,18.08,18.08
107406,1587,312,2023-12-05 13:20:09,1,462.84,462.84
107407,2314,174,2023-10-28 23:05:34,2,188.88,377.76
107408,2760,431,2022-08-24 19:03:27,3,30.84,92.52
107409,1272,256,2024-10-31 18:33:58,2,402.94,805.88
107410,70,463,2025-08-01 17:11:44,1,38.31,38.31
107411,2105,101,2024-07-12 10:30:09,4,12.06,48.24
107412,1406,16,2023-02-15 22:12:23,3,39.19,117.57
107413,2087,197,2022-09-24 10:57:07,1,39.99,39.99
107414,2008,258,2023-11-16 10:03:35,1,277.49,277.49
107415,801,384,2025-05-08 18:14:46,1,26.78,26.78
107416,1042,244,2024-08-09 15:05:05,2,28.18,56.36
107417,2780,348,2023-11-20 14:44:05,1,33.18,33.18
107418,825,249,2024-03-31 08:36:29,5,56.1,280.5
107419,756,105,2022-12-29 05:15:00,2,92.81,185.62
107420,2400,182,2022-11-20 02:59:15,1,326.31,326.31
107421,1996,155,2025-02-18 04:06:49,1,22.33,22.33
107422,1840,287,2025-05-12 13:22:53,1,18.4,18.4
107423,1322,169,2023-11-03 10:40:36,1,8.71,8.71
107424,2331,420,2022-07-06 18:41:04,1,7.26,7.26
107425,1610,47,2023-12-17 13:08:13,3,126.24,378.72
107426,110,43,2024-01-25 01:00:50,1,36.26,36.26
107427,1017,321,2024-04-03 03:17:46,3,369.65,1108.95
107428,1962,306,2024-07-09 07:54:34,1,6.39,6.39
107429,2592,221,2022-03-25 04:22:59,2,123.8,247.6
107430,1770,1,2022-11-02 20:20:38,3,61.44,184.32
107431,25,200,2022-08-22 13:48:15,4,35.86,143.44
107432,843,441,2024-10-27 01:37:17,1,18.98,18.98
107433,2839,144,2023-09-19 05:05:51,3,9.12,27.36
107434,738,378,2023-06-02 16:31:54,1,31.14,31.14
107435,2105,28,2022-07-30 22:02:29,1,14.63,14.63
107436,180,342,2023-10-20 22:09:14,1,36.58,36.58
107437,232,338,2024-01-17 01:53:06,3,31.05,93.15
107438,1918,278,2023-09-15 07:26:06,1,375.0,375.0
107439,343,41,2023-11-08 12:28:41,1,589.55,589.55
107440,477,332,2025-07-13 11:56:55,1,70.19,70.19
107441,1823,147,2024-09-04 12:32:25,2,172.65,345.3
107442,2624,345,2022-01-21 14:01:55,1,81.47,81.47
107443,455,178,2024-08-07 12:29:32,1,8.77,8.77
107444,1256,315,2024-10-03 20:55:13,1,21.98,21.98
107445,289,325,2022-09-11 20:29:53,2,28.79,57.58
107446,1237,418,2024-03-13 05:54:40,1,85.45,85.45
107447,2306,167,2024-05-29 07:30:24,1,49.91,49.91
107448,530,123,2022-04-08 23:58:32,1,68.14,68.14
107449,2735,74,2022-08-21 22:32:06,1,19.19,19.19
107450,2977,239,2023-04-03 02:41:15,3,46.28,138.84
107451,2277,249,2022-04-11 15:21:46,1,31.34,31.34
107452,596,263,2025-03-21 02:17:31,1,103.73,103.73
107453,435,252,2024-09-07 07:58:12,2,44.59,89.18
107454,882,357,2024-01-08 11:54:02,1,168.19,168.19
107455,1782,111,2024-02-06 08:58:54,2,534.56,1069.12
107456,402,180,2024-03-17 13:04:38,1,148.68,148.68
107457,2670,188,2023-11-03 08:06:20,3,210.05,630.15
107458,2136,308,2023-06-04 02:25:16,2,25.95,51.9
107459,2632,207,2022-01-18 18:23:41,2,43.33,86.66
107460,1566,234,2023-11-29 12:01:56,1,33.43,33.43
107461,309,24,2023-10-03 06:10:00,1,15.8,15.8
107462,2954,26,2022-06-24 05:01:42,1,27.19,27.19
107463,343,381,2024-04-28 01:25:30,2,64.57,129.14
107464,436,218,2023-07-29 11:49:36,1,329.04,329.04
107465,177,494,2024-07-02 06:15:25,1,219.6,219.6
107466,139,346,2022-01-26 18:39:29,3,62.51,187.53
107467,194,378,2022-04-24 00:10:54,1,15.94,15.94
107468,1185,10,2025-05-30 14:51:26,1,138.34,138.34
107469,943,17,2025-01-29 14:28:44,1,9.39,9.39
107470,525,245,2022-12-13 12:08:04,5,97.11,485.55
107471,1625,206,2022-01-23 01:48:30,5,157.68,788.4
107472,2963,258,2022-12-12 20:44:42,1,152.37,152.37
107473,2258,112,2024-10-25 02:34:23,1,41.93,41.93
107474,741,205,2022-01-14 13:12:25,1,40.24,40.24
107475,862,27,2025-01-27 15:30:49,1,50.3,50.3
107476,954,457,2022-09-13 16:51:03,1,164.03,164.03
107477,1303,71,2023-09-21 21:01:03,1,6.29,6.29
107478,1275,176,2024-01-06 18:02:24,1,70.55,70.55
107479,1744,202,2023-03-05 19:22:15,1,45.38,45.38
107480,2881,248,2023-03-28 17:35:24,1,24.26,24.26
107481,2188,118,2023-06-18 00:44:01,1,12.91,12.91
107482,792,9,2025-02-10 08:13:41,1,220.02,220.02
107483,546,86,2022-11-24 21:15:35,1,20.91,20.91
107484,1845,23,2023-03-06 12:43:33,1,64.75,64.75
107485,1017,455,2022-07-20 02:11:09,1,37.84,37.84
107486,1928,240,2024-08-11 08:07:52,1,214.18,214.18
107487,1554,73,2022-04-18 22:55:23,1,103.84,103.84
107488,57,27,2023-02-16 13:53:40,5,109.16,545.8
107489,2160,472,2022-05-09 01:38:26,1,18.13,18.13
107490,5,349,2022-05-23 22:23:47,1,19.48,19.48
107491,1438,81,2024-06-21 17:03:13,1,84.58,84.58
107492,1363,84,2022-04-29 11:53:50,3,82.08,246.24
107493,1821,199,2025-05-29 21:53:00,4,9.42,37.68
107494,1283,43,2024-11-03 00:06:52,1,237.98,237.98
107495,2138,488,2022-04-27 16:07:25,1,192.7,192.7
107496,2664,263,2024-12-15 15:49:05,1,141.94,141.94
107497,2939,92,2024-07-16 06:01:46,1,151.62,151.62
107498,2746,339,2022-05-05 06:41:01,2,24.38,48.76
107499,1274,447,2022-01-25 01:00:35,1,32.0,32.0
107500,2946,84,2023-02-12 13:15:38,2,7.78,15.56
107501,1132,300,2024-06-27 00:30:52,1,401.62,401.62
107502,668,423,2022-04-03 06:31:03,1,163.44,163.44
107503,2642,296,2022-06-07 08:13:12,1,152.99,152.99
107504,2637,135,2025-05-27 17:48:17,1,148.52,148.52
107505,2533,454,2022-05-21 15:39:59,3,25.57,76.71
107506,1282,281,2023-10-09 08:06:14,1,7.15,7.15
107507,2687,489,2023-12-11 19:42:43,1,12.94,12.94
107508,997,59,2024-04-06 13:35:24,1,86.55,86.55
107509,1927,397,2023-02-02 06:44:09,2,15.82,31.64
107510,282,359,2024-12-07 20:36:02,2,26.25,52.5
107511,1228,488,2022-04-03 21:21:09,3,80.03,240.09
107512,2064,342,2022-01-26 05:58:45,2,28.54,57.08
107513,936,241,2024-11-28 07:05:15,1,13.54,13.54
107514,254,465,2022-06-14 06:04:41,1,300.14,300.14
107515,1212,368,2023-03-24 07:04:16,2,572.3,1144.6
107516,329,342,2024-05-31 22:54:28,2,196.6,393.2
107517,2592,98,2023-05-08 03:36:30,1,50.46,50.46
107518,2831,62,2023-03-22 13:04:22,1,21.66,21.66
107519,1421,264,2023-10-30 15:10:58,1,52.26,52.26
107520,1541,113,2024-02-19 10:51:24,1,22.61,22.61
107521,2893,429,2023-06-24 14:14:49,1,116.61,116.61
107522,1193,146,2025-05-24 17:57:54,1,70.65,70.65
107523,1717,216,2024-11-20 08:56:33,1,35.02,35.02
107524,2414,256,2024-09-23 20:42:59,3,112.23,336.69
107525,1202,316,2024-08-09 10:50:35,2,18.83,37.66
107526,655,316,2023-05-12 06:23:13,1,129.47,129.47
107527,1386,362,2025-07-03 15:13:44,1,46.69,46.69
107528,760,258,2025-04-22 02:47:41,1,59.45,59.45
107529,2687,194,2023-02-17 09:39:39,1,35.43,35.43
107530,1799,347,2024-06-19 00:42:05,1,89.28,89.28
107531,1064,14,2022-05-21 13:22:23,1,92.06,92.06
107532,2972,304,2023-03-05 18:17:21,1,14.16,14.16
107533,416,103,2023-02-19 22:36:39,1,101.7,101.7
107534,255,245,2023-04-16 20:52:51,1,46.08,46.08
107535,1167,245,2024-06-09 17:27:22,1,18.38,18.38
107536,1877,312,2023-10-18 08:03:29,2,49.5,99.0
107537,2758,268,2024-09-06 21:40:22,1,38.58,38.58
107538,2625,224,2025-06-22 15:53:50,1,124.24,124.24
107539,900,220,2025-03-05 22:05:33,1,34.37,34.37
107540,2059,311,2023-11-19 22:23:47,1,20.99,20.99
107541,26,412,2023-12-22 19:05:31,3,12.48,37.44
107542,421,366,2025-04-30 01:12:28,1,15.16,15.16
107543,1245,217,2022-11-02 12:51:10,1,44.14,44.14
107544,1877,4,2022-05-27 22:27:36,1,150.77,150.77
107545,2544,474,2024-12-02 16:05:59,1,179.75,179.75
107546,1261,36,2022-12-31 01:00:16,1,48.12,48.12
107547,2285,178,2025-04-19 12:07:21,1,27.71,27.71
107548,1009,387,2025-04-13 17:21:15,2,34.52,69.04
107549,219,257,2024-03-16 00:54:10,1,62.51,62.51
107550,1511,17,2022-02-26 13:26:00,2,176.16,352.32
107551,1960,199,2022-09-22 01:39:48,1,52.53,52.53
107552,2509,318,2024-05-06 23:35:53,1,665.13,665.13
107553,663,48,2023-10-17 20:21:16,1,34.39,34.39
107554,2683,62,2024-01-18 19:55:22,1,163.99,163.99
107555,990,69,2025-04-11 23:37:43,2,50.4,100.8
107556,189,147,2022-01-06 14:21:51,1,111.99,111.99
107557,255,359,2022-01-16 17:03:56,1,223.01,223.01
107558,68,366,2024-02-07 05:12:55,1,30.65,30.65
107559,616,162,2024-03-29 23:57:47,1,40.35,40.35
107560,2384,227,2022-08-13 15:21:03,1,101.97,101.97
107561,2719,433,2025-01-10 23:28:00,1,25.99,25.99
107562,2869,464,2024-05-17 09:39:13,1,67.99,67.99
107563,874,488,2022-09-14 21:35:07,1,217.82,217.82
107564,2348,498,2022-05-21 14:35:22,1,88.53,88.53
107565,1626,431,2024-06-20 16:13:42,4,131.56,526.24
107566,357,487,2025-01-30 23:39:20,1,20.58,20.58
107567,256,347,2024-05-15 11:52:01,1,109.65,109.65
107568,1008,489,2022-03-23 14:33:34,1,43.03,43.03
107569,2401,230,2023-09-30 01:37:29,1,57.93,57.93
107570,1756,370,2024-08-24 20:54:43,1,58.88,58.88
107571,2572,178,2023-07-03 01:21:17,5,153.69,768.45
107572,2998,345,2023-05-17 01:57:56,2,30.49,60.98
107573,2804,410,2023-04-07 01:22:15,2,492.03,984.06
107574,284,56,2024-08-31 21:56:04,1,107.81,107.81
107575,99,78,2023-10-16 12:56:36,1,10.93,10.93
107576,197,270,2022-03-06 08:47:38,1,50.71,50.71
107577,2530,206,2025-05-08 03:38:59,1,71.59,71.59
107578,878,281,2024-02-01 20:29:38,1,276.45,276.45
107579,1869,228,2023-01-13 06:57:59,1,336.59,336.59
107580,2663,388,2023-01-25 14:08:46,2,93.04,186.08
107581,2666,239,2023-06-05 02:51:20,2,123.38,246.76
107582,1389,463,2022-02-24 05:56:32,1,131.34,131.34
107583,2416,288,2022-02-01 22:40:58,1,111.34,111.34
107584,570,82,2024-05-14 19:08:02,1,36.09,36.09
107585,2638,334,2023-06-14 08:06:52,1,248.45,248.45
107586,1066,250,2024-03-15 04:18:01,3,130.74,392.22
107587,422,193,2025-04-29 00:19:15,1,36.85,36.85
107588,2884,106,2024-02-26 05:10:28,1,144.65,144.65
107589,1205,189,2022-12-19 15:21:35,1,142.52,142.52
107590,545,276,2022-05-13 11:46:49,2,10.65,21.3
107591,71,74,2022-05-20 07:40:51,1,72.84,72.84
107592,1224,10,2023-03-25 19:33:25,1,172.91,172.91
107593,768,123,2022-07-17 15:27:42,2,533.49,1066.98
107594,2355,216,2025-05-17 23:31:29,1,86.05,86.05
107595,1707,290,2023-01-27 16:25:36,1,10.23,10.23
107596,2425,445,2023-10-07 10:01:28,1,35.91,35.91
107597,655,476,2023-04-28 07:33:42,1,597.52,597.52
107598,2726,411,2025-01-20 00:03:42,2,77.46,154.92
107599,2447,40,2022-12-10 17:31:57,2,38.65,77.3
107600,1797,193,2022-03-31 00:26:46,1,8.55,8.55
107601,221,127,2024-12-31 11:32:00,1,35.93,35.93
107602,182,289,2022-12-21 18:09:00,1,36.81,36.81
107603,307,452,2025-01-08 05:52:22,1,34.95,34.95
107604,2570,71,2023-08-06 04:12:23,4,18.97,75.88
107605,1420,137,2023-06-13 09:18:04,1,31.88,31.88
107606,1014,144,2023-07-17 22:22:48,1,28.4,28.4
107607,2052,389,2025-01-27 23:39:01,1,15.5,15.5
107608,2911,354,2023-11-30 03:52:26,1,238.51,238.51
107609,848,380,2023-08-06 03:35:45,1,69.91,69.91
107610,804,407,2023-07-17 22:09:36,1,29.12,29.12
107611,215,299,2024-04-14 04:25:46,1,8.23,8.23
107612,1444,370,2022-01-18 17:46:46,1,29.09,29.09
107613,101,345,2023-09-21 13:04:52,1,45.31,45.31
107614,573,441,2025-05-17 16:56:07,1,173.56,173.56
107615,1333,435,2022-06-09 09:35:39,1,84.12,84.12
107616,658,269,2022-03-16 07:25:33,3,212.64,637.92
107617,2987,384,2023-11-07 03:13:32,2,12.89,25.78
107618,1534,408,2022-03-17 08:00:38,1,9.43,9.43
107619,1657,139,2022-07-31 05:50:53,1,51.17,51.17
107620,226,52,2022-11-19 02:48:30,3,96.71,290.13
107621,105,499,2022-10-14 22:44:40,1,207.66,207.66
107622,1998,17,2025-07-08 00:05:45,1,12.72,12.72
107623,772,165,2023-08-19 11:30:51,1,70.55,70.55
107624,429,13,2024-01-14 16:57:33,1,138.21,138.21
107625,434,190,2022-12-29 02:47:42,2,27.87,55.74
107626,1231,475,2023-11-18 11:10:20,1,16.27,16.27
107627,2730,340,2022-09-05 21:33:12,3,158.17,474.51
107628,2636,353,2023-11-13 12:09:29,1,75.8,75.8
107629,866,362,2025-04-22 14:31:33,1,106.84,106.84
107630,2794,352,2022-05-19 21:11:15,1,64.2,64.2
107631,2912,264,2022-06-18 16:47:22,1,58.27,58.27
107632,2416,312,2024-03-14 16:22:27,1,128.57,128.57
107633,251,221,2023-09-27 20:17:47,2,36.47,72.94
107634,2907,104,2025-08-03 13:12:10,2,30.52,61.04
107635,856,339,2025-01-16 07:28:36,2,65.95,131.9
107636,1194,198,2024-04-04 15:30:35,1,40.96,40.96
107637,561,300,2023-01-21 19:53:56,4,80.68,322.72
107638,1470,444,2022-10-12 01:00:50,2,6.77,13.54
107639,2342,359,2024-04-06 17:14:06,2,25.01,50.02
107640,919,368,2022-10-24 14:59:09,1,64.55,64.55
107641,1174,169,2024-05-03 01:01:12,1,7.34,7.34
107642,433,149,2022-02-10 12:04:49,1,169.09,169.09
107643,2107,249,2022-09-08 13:20:48,1,36.45,36.45
107644,969,256,2022-05-19 03:28:33,1,18.13,18.13
107645,836,470,2022-09-05 23:15:34,2,37.81,75.62
107646,2247,42,2025-01-27 17:18:03,1,9.87,9.87
107647,2263,202,2025-03-01 17:01:36,1,60.5,60.5
107648,898,458,2024-01-26 12:13:11,1,49.34,49.34
107649,472,244,2022-01-31 03:47:16,1,45.08,45.08
107650,247,157,2024-01-03 11:36:41,1,65.6,65.6
107651,2430,464,2023-03-21 08:54:38,1,91.96,91.96
107652,991,449,2023-03-29 17:58:37,1,573.88,573.88
107653,927,401,2025-06-22 09:44:12,2,27.66,55.32
107654,1192,286,2024-05-18 08:58:14,1,23.5,23.5
107655,2608,282,2025-07-17 11:27:18,3,21.69,65.07
107656,1075,437,2023-05-19 17:11:12,1,56.92,56.92
107657,1835,381,2025-02-16 13:55:11,1,16.98,16.98
107658,689,238,2024-12-03 04:44:06,1,5.58,5.58
107659,2428,19,2023-06-14 05:33:03,1,24.95,24.95
107660,2522,53,2025-05-17 22:26:40,1,211.23,211.23
107661,2745,85,2023-03-18 23:54:26,1,72.13,72.13
107662,1485,273,2025-07-24 00:39:43,1,51.23,51.23
107663,2959,430,2023-11-25 14:31:29,1,159.41,159.41
107664,960,360,2024-10-02 08:55:57,3,31.02,93.06
107665,478,213,2024-03-20 19:47:45,1,19.55,19.55
107666,2974,437,2025-07-13 05:49:27,3,14.7,44.1
107667,707,361,2022-12-30 12:48:34,1,29.57,29.57
107668,2902,104,2022-12-14 08:57:23,2,340.48,680.96
107669,1138,192,2023-09-05 20:39:23,4,121.98,487.92
107670,754,429,2024-03-23 10:04:42,3,25.96,77.88
107671,2551,177,2025-04-21 21:56:51,1,13.97,13.97
107672,1660,147,2023-06-17 18:23:49,1,41.98,41.98
107673,2865,380,2022-10-24 20:08:03,3,21.77,65.31
107674,588,455,2024-01-19 04:42:36,1,6.75,6.75
107675,1335,81,2023-05-26 20:10:08,1,252.97,252.97
107676,1493,193,2025-02-09 17:07:12,1,208.62,208.62
107677,1848,37,2024-11-14 07:50:56,4,183.42,733.68
107678,2756,377,2024-12-24 12:37:21,1,87.95,87.95
107679,207,326,2024-01-10 06:15:39,1,96.04,96.04
107680,2199,154,2022-09-11 04:26:42,1,73.47,73.47
107681,2716,130,2025-06-11 20:05:26,1,17.81,17.81
107682,2576,59,2024-07-19 04:48:44,1,29.85,29.85
107683,165,224,2025-07-06 10:48:38,1,29.07,29.07
107684,2965,249,2022-04-18 07:59:44,1,237.16,237.16
107685,1999,240,2022-03-05 15:24:42,4,21.29,85.16
107686,2085,374,2022-08-04 01:33:19,1,81.28,81.28
107687,333,389,2023-08-22 23:04:59,1,38.13,38.13
107688,403,293,2022-03-31 06:27:14,1,13.0,13.0
107689,414,287,2023-03-29 13:03:31,1,269.36,269.36
107690,45,204,2023-06-30 02:42:55,1,10.85,10.85
107691,2254,99,2025-06-22 05:02:40,1,77.6,77.6
107692,62,350,2023-03-12 09:44:20,2,177.77,355.54
107693,2468,176,2023-05-25 07:21:11,1,303.91,303.91
107694,868,262,2024-06-12 06:53:35,5,131.89,659.45
107695,1492,271,2025-04-19 13:16:45,1,42.27,42.27
107696,2868,143,2023-03-16 11:36:37,1,20.04,20.04
107697,19,189,2024-11-06 21:51:04,1,319.34,319.34
107698,365,272,2023-04-26 09:20:35,1,45.6,45.6
107699,2476,20,2022-08-24 21:34:32,1,354.7,354.7
107700,1141,333,2025-06-13 02:09:15,1,65.38,65.38
107701,580,300,2023-10-17 05:04:05,2,75.48,150.96
107702,546,426,2022-12-21 15:03:09,1,36.11,36.11
107703,1730,46,2024-11-03 16:18:19,2,121.75,243.5
107704,2373,95,2024-07-30 00:40:45,1,55.27,55.27
107705,55,418,2024-01-19 21:02:09,1,223.59,223.59
107706,778,64,2023-11-08 00:43:41,1,39.44,39.44
107707,42,413,2025-06-04 02:38:18,4,15.73,62.92
107708,1321,131,2024-05-14 16:47:39,1,38.07,38.07
107709,231,9,2023-02-06 15:00:59,1,88.63,88.63
107710,453,459,2025-02-08 03:42:34,1,20.7,20.7
107711,2442,203,2025-06-27 20:55:33,1,510.87,510.87
107712,1546,409,2025-03-13 14:29:55,2,39.41,78.82
107713,1382,470,2022-12-12 14:02:18,1,9.22,9.22
107714,1468,298,2022-09-18 07:26:16,1,18.61,18.61
107715,1152,174,2025-03-13 00:57:25,5,210.26,1051.3
107716,2739,73,2022-04-18 19:43:44,2,9.09,18.18
107717,2440,84,2023-06-07 04:28:42,1,189.33,189.33
107718,1217,59,2022-07-27 19:32:59,1,457.97,457.97
107719,2652,21,2023-06-03 16:36:31,4,377.64,1510.56
107720,881,458,2024-01-02 09:23:39,1,77.21,77.21
107721,85,406,2022-01-31 01:40:15,1,43.11,43.11
107722,1054,157,2025-06-10 02:05:15,1,163.76,163.76
107723,49,319,2024-08-28 08:56:25,1,59.66,59.66
